0.0	4.0	4.0	4.123105625617661	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.123105625617661	
0.0	8.0	8.123105625617661	8.246211251235321	8.242640687119284	8.0	8.0	8.0	8.123105625617661	8.123105625617661	8.123105625617661	8.0	8.246211251235321	
0.0	12.0	12.123105625617661	12.246211251235321	12.242640687119284	11.60555127546399	12.0	12.0	12.123105625617661	12.123105625617661	12.365746312736945	12.0	12.246211251235321	
0.0	16.0	16.12310562561766	16.246211251235323	16.242640687119284	15.60555127546399	16.0	16.0	16.12310562561766	16.12310562561766	16.60838699985623	16.0	16.246211251235323	
0.0	20.0	20.12310562561766	20.246211251235323	20.242640687119284	19.767828935632366	20.0	20.0	20.12310562561766	20.12310562561766	20.851027686975513	20.0	19.66042481360842	
0.0	24.0	24.12310562561766	24.246211251235323	24.242640687119284	24.01046962275165	24.0	24.0	24.12310562561766	24.12310562561766	25.0936683740948	24.0	23.903065500727703	
0.0	28.0	28.12310562561766	28.246211251235323	28.242640687119284	27.83889674749784	28.0	28.0	28.12310562561766	28.12310562561766	29.336309061214084	28.0	28.3172790631008	
0.0	32.0	32.12310562561766	32.24621125123532	32.242640687119284	31.83889674749784	32.0	32.0	32.12310562561766	32.12310562561766	33.57894974833337	32.0	32.3172790631008	
0.0	36.0	36.12310562561766	36.24621125123532	36.242640687119284	35.66732387224403	36.0	36.0	36.12310562561766	35.95153275036385	37.40737687307956	36.0	36.3172790631008	
0.0	40.0	40.12310562561766	40.24621125123532	39.656854249492376	39.90996455936332	40.0	40.0	40.12310562561766	40.19417343748314	41.65001756019885	40.0	40.3172790631008	
0.0	44.0	44.12310562561766	44.24621125123532	43.89949493661166	44.1526052464826	44.41421356237309	44.0	44.12310562561766	44.19417343748314	45.89265824731813	44.0	44.3172790631008	
0.0	48.0	48.12310562561766	48.24621125123532	48.31370849898475	48.395245933601885	48.656854249492376	48.0	48.12310562561766	48.02260056222933	50.135298934437415	48.0	48.3172790631008	
0.0	52.0	52.12310562561766	52.24621125123532	51.727922061357845	52.63788662072117	53.07106781186547	52.242640687119284	52.12310562561766	52.26524124934861	54.3779396215567	52.242640687119284	52.3172790631008	
0.0	56.0	55.359173603117455	56.24621125123532	55.97056274847713	56.88052730784045	57.30713578936526	56.071067811865476	56.12310562561766	56.26524124934861	58.62058030867598	56.071067811865476	56.3172790631008	
0.0	60.0	59.60181429023674	59.660424813608415	59.620844288350014	61.123167994959736	61.549776476484546	60.071067811865476	59.537319187990754	60.093668374094804	62.86322099579527	60.071067811865476	60.55991975022008	
0.0	64.0	63.84445497735602	63.9030655007277	63.8634849754693	65.36580868207902	65.79241716360383	64.31370849898477	63.77995987511004	64.3363090612141	67.10586168291455	64.31370849898477	64.38834687496627	
